MC_DataTool ASCII conversion

t           	Fi H6       
1292.000    	-0.73       
1293.000    	-0.06       
1294.000    	-1.40       
1295.000    	-1.04       
1296.000    	-1.89       
1297.000    	-3.60       
1298.000    	-0.43       
1299.000    	-0.98       
1300.000    	-2.08       
1301.000    	-2.75       
1302.000    	2.38        
1303.000    	0.67        
1304.000    	-0.18       
1305.000    	1.89        
1306.000    	-1.95       
1307.000    	2.14        
1308.000    	0.49        
1309.000    	-1.40       
1310.000    	-0.73       
1311.000    	1.04        
1312.000    	-0.98       
1313.000    	2.38        
1314.000    	4.52        
1315.000    	1.22        
1316.000    	1.77        
1317.000    	1.65        
1318.000    	1.95        
1319.000    	0.55        
1320.000    	1.65        
1321.000    	3.05        
1322.000    	2.14        
1323.000    	0.67        
1324.000    	2.93        
1325.000    	1.89        
1326.000    	0.79        
1327.000    	0.18        
1328.000    	-0.24       
1329.000    	0.98        
1330.000    	0.37        
1331.000    	-1.16       
1332.000    	0.24        
1333.000    	3.78        
1334.000    	3.66        
1335.000    	1.34        
1336.000    	1.83        
1337.000    	4.09        
1338.000    	1.59        
1339.000    	-0.49       
1340.000    	4.88        
1341.000    	1.77        
1342.000    	1.04        
1343.000    	-1.16       
1344.000    	-1.28       
1345.000    	-2.26       
1346.000    	1.34        
1347.000    	1.34        
1348.000    	0.73        
1349.000    	1.53        
1350.000    	1.46        
1351.000    	2.44        
1352.000    	4.94        
1353.000    	-0.73       
1354.000    	-0.61       
1355.000    	2.81        
1356.000    	1.40        
1357.000    	-3.91       
1358.000    	1.16        
1359.000    	-1.71       
1360.000    	1.10        
1361.000    	2.56        
1362.000    	2.62        
1363.000    	-1.34       
1364.000    	1.95        
1365.000    	0.85        
1366.000    	1.28        
1367.000    	1.04        
1368.000    	1.34        
1369.000    	0.85        
1370.000    	0.67        
1371.000    	2.20        
1372.000    	2.32        
1373.000    	1.34        
1374.000    	1.59        
1375.000    	0.55        
1376.000    	2.87        
1377.000    	2.26        
1378.000    	5.43        
1379.000    	0.92        
1380.000    	2.62        
1381.000    	-0.43       
1382.000    	0.85        
1383.000    	1.34        
1384.000    	0.31        
1385.000    	4.39        
1386.000    	2.62        
1387.000    	-0.24       
1388.000    	1.71        
1389.000    	1.40        
1390.000    	1.16        
1391.000    	4.46        
1392.000    	3.05        
1393.000    	3.11        
1394.000    	3.23        
1395.000    	1.04        
1396.000    	5.00        
1397.000    	3.05        
1398.000    	0.92        
1399.000    	0.73        
1400.000    	2.08        
1401.000    	0.79        
1402.000    	-1.83       
1403.000    	-1.40       
1404.000    	-2.01       
1405.000    	0.55        
1406.000    	1.83        
1407.000    	1.83        
1408.000    	-2.87       
1409.000    	-0.43       
1410.000    	0.85        
1411.000    	0.67        
1412.000    	3.23        
1413.000    	1.83        
1414.000    	2.69        
1415.000    	2.75        
1416.000    	5.00        
1417.000    	5.98        
1418.000    	3.72        
1419.000    	3.17        
1420.000    	-0.12       
1421.000    	3.54        
1422.000    	2.38        
1423.000    	-0.37       
1424.000    	1.40        
1425.000    	-1.89       
1426.000    	-0.61       
1427.000    	-1.59       
1428.000    	-1.04       
1429.000    	0.43        
1430.000    	-0.12       
1431.000    	0.73        
1432.000    	-0.98       
1433.000    	2.38        
1434.000    	1.77        
1435.000    	0.00        
1436.000    	-2.38       
1437.000    	0.92        
1438.000    	-0.85       
1439.000    	-1.10       
1440.000    	-1.71       
1441.000    	-0.67       
1442.000    	3.91        
1443.000    	1.71        
1444.000    	3.72        
1445.000    	3.42        
1446.000    	3.42        
1447.000    	1.04        
1448.000    	1.77        
1449.000    	3.05        
1450.000    	4.21        
1451.000    	3.54        
1452.000    	0.49        
1453.000    	-0.18       
1454.000    	3.97        
1455.000    	1.53        
1456.000    	0.31        
1457.000    	-1.10       
1458.000    	2.26        
1459.000    	1.16        
1460.000    	1.10        
1461.000    	2.87        
1462.000    	3.36        
1463.000    	1.65        
1464.000    	3.85        
1465.000    	0.61        
1466.000    	-0.73       
1467.000    	-3.54       
1468.000    	1.04        
1469.000    	1.89        
1470.000    	-0.43       
1471.000    	-2.93       
1472.000    	0.49        
1473.000    	-0.98       
1474.000    	1.89        
1475.000    	0.24        
1476.000    	1.53        
1477.000    	-0.55       
1478.000    	-1.71       
1479.000    	-0.73       
1480.000    	1.28        
1481.000    	1.77        
1482.000    	2.32        
1483.000    	1.40        
1484.000    	2.38        
1485.000    	-2.69       
1486.000    	-1.34       
1487.000    	1.34        
1488.000    	2.01        
1489.000    	1.04        
1490.000    	0.31        
1491.000    	-0.24       
1492.000    	0.85        
1493.000    	1.34        
1494.000    	-0.49       
1495.000    	-2.20       
1496.000    	-4.94       
1497.000    	-3.05       
1498.000    	-2.38       
1499.000    	-4.82       
1500.000    	-0.49       
1501.000    	0.49        
1502.000    	0.06        
1503.000    	1.34        
1504.000    	1.71        
1505.000    	1.71        
1506.000    	-2.20       
1507.000    	-3.54       
1508.000    	1.10        
1509.000    	0.43        
1510.000    	0.12        
1511.000    	-1.59       
1512.000    	-0.49       
1513.000    	1.83        
1514.000    	1.10        
1515.000    	2.69        
1516.000    	2.01        
1517.000    	4.82        
1518.000    	7.51        
1519.000    	0.79        
1520.000    	1.46        
1521.000    	1.59        
1522.000    	0.55        
1523.000    	0.18        
1524.000    	1.59        
1525.000    	-0.98       
1526.000    	-1.34       
1527.000    	-0.24       
1528.000    	-0.24       
1529.000    	0.73        
1530.000    	0.31        
1531.000    	-2.50       
1532.000    	3.17        
1533.000    	3.54        
1534.000    	1.46        
1535.000    	2.93        
1536.000    	-0.85       
1537.000    	-0.98       
1538.000    	-1.10       
1539.000    	2.44        
1540.000    	0.98        
1541.000    	-1.16       
1542.000    	-0.49       
1543.000    	2.14        
1544.000    	1.83        
1545.000    	0.06        
1546.000    	1.53        
1547.000    	0.00        
1548.000    	-4.39       
1549.000    	-0.31       
1550.000    	-0.61       
1551.000    	-3.54       
1552.000    	-1.22       
1553.000    	-3.23       
1554.000    	-0.85       
1555.000    	-5.68       
1556.000    	-2.81       
1557.000    	-2.87       
1558.000    	-2.32       
1559.000    	-2.62       
1560.000    	-1.71       
1561.000    	1.34        
1562.000    	-0.37       
1563.000    	-1.53       
1564.000    	0.55        
1565.000    	-0.79       
1566.000    	-1.46       
1567.000    	0.12        
1568.000    	-3.36       
1569.000    	0.67        
1570.000    	-0.12       
1571.000    	-0.67       
1572.000    	0.31        
1573.000    	-0.31       
1574.000    	-1.10       
1575.000    	-0.43       
1576.000    	-1.65       
1577.000    	-1.40       
1578.000    	-1.16       
1579.000    	-3.85       
1580.000    	-1.71       
1581.000    	-1.28       
1582.000    	0.37        
1583.000    	1.77        
1584.000    	2.81        
1585.000    	-0.24       
1586.000    	1.77        
1587.000    	1.10        
1588.000    	0.92        
1589.000    	5.00        
1590.000    	3.42        
1591.000    	0.55        
1592.000    	4.09        
1593.000    	-0.24       
1594.000    	-1.40       
1595.000    	0.43        
1596.000    	-1.89       
1597.000    	2.62        
1598.000    	-4.39       
1599.000    	-4.82       
1600.000    	-3.23       
1601.000    	-0.73       
1602.000    	-3.42       
1603.000    	-1.40       
1604.000    	-2.26       
1605.000    	-0.12       
1606.000    	-1.59       
1607.000    	-1.83       
1608.000    	-1.77       
1609.000    	0.55        
1610.000    	-3.17       
1611.000    	-2.87       
1612.000    	1.34        
1613.000    	-0.92       
1614.000    	-3.78       
1615.000    	-3.60       
1616.000    	-2.99       
1617.000    	-3.60       
1618.000    	-0.31       
1619.000    	-0.06       
1620.000    	-3.17       
1621.000    	-0.85       
1622.000    	-0.73       
1623.000    	0.06        
1624.000    	-3.42       
1625.000    	-3.42       
1626.000    	-3.30       
1627.000    	0.18        
1628.000    	-0.92       
1629.000    	-2.87       
1630.000    	-1.40       
1631.000    	-2.81       
1632.000    	-2.38       
1633.000    	-0.79       
1634.000    	-1.53       
1635.000    	-1.95       
1636.000    	-5.49       
1637.000    	0.67        
1638.000    	-0.67       
1639.000    	-1.83       
1640.000    	-0.37       
1641.000    	-5.68       
1642.000    	-1.71       
1643.000    	0.85        
1644.000    	-1.83       
1645.000    	-8.48       
1646.000    	-5.25       
1647.000    	-4.33       
1648.000    	-1.65       
1649.000    	-1.16       
1650.000    	-3.91       
1651.000    	-1.40       
1652.000    	-2.75       
1653.000    	-1.65       
1654.000    	-3.72       
1655.000    	0.00        
1656.000    	-1.10       
1657.000    	-2.99       
1658.000    	2.20        
1659.000    	-0.37       
1660.000    	-1.34       
1661.000    	-2.44       
1662.000    	-0.12       
1663.000    	1.34        
1664.000    	-2.56       
